melspectrogram,spectral_centroid,spectral_bandwidth,chroma_stft,zero_crossing_rate,rms,chroma_cqt,chroma_cens,spectral_rolloff
0.7654026,1378.15573230258,1383.9540006112,0.43239057,0.4428387,0.260642,2581.4224837662337,0.13429002637987014,0.13429002637987014
1.0378592,1300.2926433961334,1358.5695690381085,0.38830802,0.4898148,0.26730412,2434.1613247863247,0.09623731303418803,0.09623731303418803
0.12976545,1569.7402392613758,1342.3239669757177,0.43270597,0.5148297,0.27334893,2735.3050595238096,0.14204334077380953,0.14204334077380953
0.8548368,1883.2197649895434,1335.7317398929313,0.3450013,0.4365062,0.2662606,3154.2388613861385,0.16233659498762376,0.16233659498762376
0.6040155,1295.0064120988234,1300.7234575331202,0.40432143,0.4638455,0.2645444,2353.7577479338843,0.09437951962809918,0.09437951962809918
0.87067556,1403.555377779944,1301.2955514226726,0.35806888,0.46055982,0.26406854,2721.302599009901,0.10536722617574257,0.10536722617574257
0.46246913,1446.7376166978227,1093.4906538215023,0.3385981,0.4066261,0.26837108,2529.7719594594596,0.11571825731981981,0.11571825731981981
0.54288054,1160.7805296788517,1111.7179460295831,0.37522915,0.5087252,0.2718897,2138.9048165137615,0.10315725344036697,0.10315725344036697
0.07227053,2108.0045391213107,1959.280529910825,0.34542552,0.46521586,0.25064823,3969.684829059829,0.20652210202991453,0.20652210202991453
0.3801761,1152.033546061552,1180.3344719846336,0.27488804,0.37391737,0.24596636,2093.482905982906,0.07373464209401709,0.07373464209401709
0.16898595,1114.2017234260745,923.1975371860076,0.37589505,0.46923617,0.26905122,1894.53125,0.101103515625,0.101103515625
0.46340135,1331.8582135280974,1149.932604090643,0.30894655,0.3806842,0.25358078,2524.892769607843,0.10184015012254902,0.10184015012254902
0.18792874,1390.5599056122742,1223.3948763486499,0.32735404,0.3803972,0.25121838,2616.4772727272725,0.12534524936868688,0.12534524936868688
0.01249176,2428.2612585078823,1839.8482877394608,0.3586051,0.42317942,0.24438488,3991.2259615384614,0.27935697115384617,0.27935697115384617
0.7742569,1562.9775773781423,1319.1178960491459,0.3705328,0.4228015,0.24533594,2704.6030405405404,0.15077003272804054,0.15077003272804054
0.17130615,1339.3053072293187,1207.9559434590997,0.25475994,0.3369251,0.23727344,2465.812969924812,0.103757929981203,0.103757929981203
0.1521826,1522.4878857253016,1344.9893654163716,0.28943947,0.37340546,0.24336942,2769.6533203125,0.11974334716796875,0.11974334716796875
0.026657607,1709.7446353028515,1597.2661495169211,0.40399334,0.4870491,0.2593118,2789.997329059829,0.18913595085470086,0.18913595085470086
0.7798515,1195.935066110566,1240.9639883093876,0.30649242,0.3943494,0.2645205,2300.78125,0.06750702439692982,0.06750702439692982
0.2647229,1133.926000379831,933.7289582735241,0.40352038,0.4789166,0.26739407,1966.8162128712872,0.11557278774752475,0.11557278774752475
0.26840395,1483.1600374090729,1327.5376054345204,0.39717862,0.4913815,0.2632653,2726.4191513761466,0.14456260751146788,0.14456260751146788
0.14719945,1278.2039893469641,1118.7445842991533,0.40119743,0.50906026,0.27484128,2308.894230769231,0.11759596604567307,0.11759596604567307
0.84928006,1503.1171692792086,1213.4187168169658,0.37016526,0.45605007,0.25895315,2622.03125,0.16411458333333334,0.16411458333333334
1.3964635,2349.197129706976,1910.7603270636646,0.3076647,0.3897582,0.23830009,4408.203125,0.19941010346283783,0.19941010346283783
0.06303935,2348.2894716581022,2081.7853272674884,0.41927132,0.53313696,0.26006922,4323.039010067114,0.2426659500838926,0.2426659500838926
0.19496958,1911.88539531972,1916.770071015914,0.33562788,0.40710762,0.23364167,3596.09375,0.17682756696428573,0.17682756696428573
0.09548236,1674.014943702712,1453.318505882077,0.43739557,0.5336429,0.27501684,2930.6708916083917,0.147303868006993,0.147303868006993
0.35466182,1169.9454140084865,1017.6017411431586,0.34335235,0.43649742,0.25968438,2122.118794326241,0.11151166334219859,0.11151166334219859
0.3111763,1463.6982734893652,1178.2242849624674,0.37283918,0.46086073,0.2695266,2599.1085737179487,0.12508138020833334,0.12508138020833334
0.20057657,1378.6770442243617,1107.8584708168617,0.39209798,0.47901884,0.2680434,2413.849431818182,0.13654119318181818,0.13654119318181818
0.33325902,1066.2721212309618,980.1680137807498,0.26466513,0.33798143,0.24212083,1922.3278985507247,0.07488040647644928,0.07488040647644928
0.5218306,1239.5383066056465,1280.7135708635283,0.3813966,0.4756066,0.2628169,2303.719008264463,0.09594121255165289,0.09594121255165289
1.5313985,1680.4496084658201,1667.3642073329995,0.29956323,0.3634083,0.24951395,3488.623903508772,0.10242341694078948,0.10242341694078948
0.16609728,1128.7821542411916,1128.4165856417524,0.28521925,0.3776994,0.2474459,2116.1081414473683,0.0811414216694079,0.0811414216694079
0.017758347,2644.5917801305095,2038.5304968602677,0.30460158,0.43514696,0.25523818,4550.551470588235,0.3193981694240196,0.3193981694240196
0.24978527,1861.6028611816075,1351.007766462526,0.3688709,0.4790059,0.26559645,3151.38134057971,0.17663397305253623,0.17663397305253623
0.102966286,1266.9769313859545,1300.152276626272,0.26973024,0.34828144,0.2350782,2557.766879562044,0.09450915260036497,0.09450915260036497
0.09862337,754.0073896284414,879.9357480471188,0.30180433,0.38042834,0.2565745,1484.5905172413793,0.05084186422413793,0.05084186422413793
0.32727394,1380.321931727708,1046.185738300561,0.35738206,0.44739908,0.26950732,2335.9375,0.12923982827970298,0.12923982827970298
0.27265057,1462.8457683385066,1104.9775714502484,0.37351793,0.46044555,0.26942688,2520.78227124183,0.14370468239379086,0.14370468239379086
0.26972562,2267.4592646135143,1527.4908687274867,0.36335003,0.42892748,0.24982248,3861.150568181818,0.21994406960227272,0.21994406960227272
0.44236687,2479.1637010867184,1609.9227759364444,0.3028807,0.38972932,0.25615525,4100.930606617647,0.22505098230698528,0.22505098230698528
0.6745504,1303.1232193668307,1213.9794350833934,0.3426742,0.48383066,0.27060112,2364.4953547297296,0.10339685388513513,0.10339685388513513
0.14956212,989.7385077891771,1090.8678624198774,0.34723035,0.4026425,0.24127512,2042.5257731958764,0.05821117912371134,0.05821117912371134
0.08259886,1574.8090586894948,1413.5951578761592,0.3940327,0.5521464,0.27802488,2987.591911764706,0.14103987949346405,0.14103987949346405
0.27680376,1490.7753360031681,1493.8904211787308,0.38375366,0.48774612,0.27285555,2975.593507751938,0.11745624394379844,0.11745624394379844
0.09869003,952.3983819088184,1100.1131935754906,0.32358053,0.37805322,0.23433244,2028.5382231404958,0.06307705965909091,0.06307705965909091
0.22397958,1914.2377392766125,1487.0659866319304,0.3301638,0.42348137,0.25514385,3404.7413793103447,0.16163119612068966,0.16163119612068966
0.75517106,1410.9181787027762,1422.2449188383716,0.38762283,0.4567608,0.2556728,2645.986519607843,0.12138097426470588,0.12138097426470588
0.20127754,1486.3773296911481,1436.5657223465491,0.34272593,0.4790821,0.27071097,2846.7013888888887,0.10680338541666666,0.10680338541666666
0.2638686,1593.1941430019003,1243.6617832685658,0.36007884,0.43884087,0.26890275,2879.155585106383,0.15682139295212766,0.15682139295212766
1.0288293,1135.7839243514354,975.8573062611541,0.32952845,0.41026866,0.24744801,2008.2386363636363,0.10973011363636363,0.10973011363636363
3.4430115,986.7648606420524,952.892275183913,0.26762375,0.36252087,0.24647468,1821.9811893203882,0.07436570843446602,0.07436570843446602
0.19034961,1775.6150487366524,1583.5447310557845,0.4837383,0.56377226,0.26846844,3337.6311188811187,0.14938333151223776,0.14938333151223776
1.3958685,1160.625591140164,858.2903762007539,0.33789122,0.42118612,0.26436415,2030.5098684210527,0.10738075657894737,0.10738075657894737
0.3613269,1820.1410256038869,1508.6285536307764,0.40777954,0.48964706,0.2639114,3156.0697115384614,0.1547175480769231,0.1547175480769231
0.6201322,1460.3367507472726,1489.0083901291077,0.29857615,0.38949373,0.24961476,2742.5631009615386,0.09813514122596154,0.09813514122596154
0.1651945,816.05809207768,971.4374416927426,0.28713155,0.34397098,0.24419588,1700.3771551724137,0.045915274784482756,0.045915274784482756
0.12590498,930.086414458243,979.2916516463911,0.27426454,0.34989035,0.24955703,1856.702302631579,0.06904896518640351,0.06904896518640351
0.66754085,1291.5063794715136,998.0787320228768,0.3351864,0.4318778,0.25633487,2168.7893907563025,0.14309102547268907,0.14309102547268907
0.07240164,1333.1673748996889,1249.8783439096235,0.2816044,0.4184469,0.26462853,2491.5364583333335,0.09368387858072917,0.09368387858072917
0.04414006,1499.7613257820306,1710.5333393361448,0.40645877,0.4384808,0.24184729,3041.183774834437,0.1250194019039735,0.1250194019039735
0.0976278,1633.5159751261158,1493.020601358889,0.43253797,0.49583104,0.2717689,3081.402972027972,0.13686216127622378,0.13686216127622378
0.69785416,1237.7204937093475,1118.0516774943821,0.35849112,0.47184318,0.26112694,2212.143841911765,0.12406293083639706,0.12406293083639706
0.83436215,1682.3346696223584,1427.6343433955633,0.35004094,0.42800358,0.24558578,3041.429924242424,0.1793521148989899,0.1793521148989899
0.96980774,1249.1599305168713,1401.4320465470603,0.41524833,0.47913888,0.2605137,2455.223880597015,0.11551131063432836,0.11551131063432836
0.19077086,638.5858966845824,809.8701285676043,0.26801965,0.34021288,0.23459312,1154.266826923077,0.04139498197115385,0.04139498197115385
0.61225176,1462.7853465657572,1310.8096811667363,0.4039908,0.4089841,0.24521846,2631.0221354166665,0.1460418701171875,0.1460418701171875
0.38492084,1854.2747694767374,1655.6015400309707,0.31049934,0.37248597,0.24126573,3296.875,0.18826219512195122,0.18826219512195122
0.36925566,1236.2914102595869,1242.7857467177823,0.3940171,0.50178725,0.26190242,2205.656828703704,0.11487720630787036,0.11487720630787036
0.58765405,1822.3779771870365,1334.858560842801,0.33318627,0.3972515,0.25904325,3249.2897727272725,0.17126834753787878,0.17126834753787878
0.25433275,1570.8382675206071,1408.6087155744217,0.38244623,0.49649978,0.26625714,3045.120018115942,0.14643837749094202,0.14643837749094202
0.19479008,1431.3866047192364,1378.8173414531248,0.28185582,0.3891864,0.2505216,2601.1029411764707,0.11155431410845588,0.11155431410845588
0.30031356,1688.117892241315,1239.6394134320922,0.35178936,0.4080946,0.24819711,3090.094150641026,0.1404090294471154,0.1404090294471154
0.16283408,1632.1528571161432,1256.6137972997976,0.29820663,0.3577164,0.24491727,2838.778409090909,0.139665510270979,0.139665510270979
0.38555926,1956.6957306485824,1553.720114900897,0.43769327,0.48220918,0.2661219,3411.8806306306305,0.17304071649774774,0.17304071649774774
0.626081,1634.3020328154203,1534.3945517323784,0.28286266,0.37422615,0.23421285,3063.949742268041,0.13186614046391754,0.13186614046391754
1.113706,2111.3387698883525,2038.9274045401653,0.5114163,0.48068902,0.26382777,4617.708333333333,0.16298014322916668,0.16298014322916668
0.8747929,1899.0376069638373,1873.4106547247427,0.3264618,0.4750134,0.2570638,4000.408115671642,0.14083270172574627,0.14083270172574627
0.19250765,631.3401712958122,719.3904740265915,0.27837428,0.3279877,0.23981732,1189.797794117647,0.04357602415966386,0.04357602415966386
0.13502748,1463.3555008635847,1412.487419802939,0.3116982,0.37296182,0.25154522,2910.5050223214284,0.10521153041294642,0.10521153041294642
0.21099137,1288.5601686696334,1256.1322527650734,0.41405895,0.5078363,0.27256092,2267.848069105691,0.111328125,0.111328125
2.277206,844.3137266194257,951.0345797171011,0.29545638,0.38746092,0.2529926,1556.0693027210884,0.0626694036989796,0.0626694036989796
0.554426,1074.1087082930876,857.8325761675874,0.31998193,0.43343365,0.25255924,1858.7908878504672,0.09089332651869159,0.09089332651869159
2.0198576,898.858921390998,1045.7450489764697,0.3399821,0.45023406,0.2624254,1700.1201923076924,0.06653301532451923,0.06653301532451923
0.39118987,1271.1317292000879,1009.7542294888507,0.3586414,0.44111764,0.2648326,2262.6077586206898,0.11723127693965517,0.11723127693965517
0.68680066,1592.2751067140107,1276.0261073460651,0.40501976,0.48468304,0.26578242,2689.859479865772,0.1391699874161074,0.1391699874161074
0.68007475,1117.5921056684022,1176.134454463691,0.3228662,0.384167,0.25125328,2190.972222222222,0.09041181576797386,0.09041181576797386
0.36558634,1670.5634864713975,1396.216358451833,0.3643623,0.4633129,0.25923976,3017.3938679245284,0.15007738797169812,0.15007738797169812
0.47367454,1763.0410233198347,1328.4457072763348,0.4026755,0.5172861,0.2736767,2871.783088235294,0.18520858864379086,0.18520858864379086
0.17397483,1553.54140051735,1324.9805870616046,0.36559185,0.45647204,0.2656212,2991.3690476190477,0.13437034970238096,0.13437034970238096
2.7947974,960.432998656254,934.1157607867891,0.25610408,0.36652556,0.23974855,1806.0172872340424,0.07071420656028368,0.07071420656028368
0.43736735,1901.0737433412464,1589.0638289217145,0.39081556,0.48172492,0.26886436,3416.532258064516,0.16621408770161292,0.16621408770161292
0.15118949,1713.2899137812492,1403.1469528425628,0.28137815,0.36363026,0.24007036,3044.59397810219,0.128656763229927,0.128656763229927
1.4261646,1567.616236096101,1759.0908622374448,0.33785287,0.4779672,0.2724172,3468.25,0.09144140625,0.09144140625
2.9810903,1592.4348255534571,1839.9861323469715,0.3658761,0.49032968,0.25728056,3581.173780487805,0.09792619410569106,0.09792619410569106
0.47511986,1185.2656557338544,1184.333678410455,0.37606284,0.47747225,0.2620023,2174.090485074627,0.09263496968283583,0.09263496968283583
0.17775601,2114.41953178783,1563.2636121981798,0.3246791,0.36350212,0.2316638,3795.6792091836733,0.16637436224489796,0.16637436224489796
0.1824836,1395.2151562202794,1235.270217535506,0.26503175,0.34283894,0.23443629,2567.854020979021,0.1133666138548951,0.1133666138548951
0.8415044,1412.859079656376,1343.8500789825073,0.30588073,0.40549695,0.26500055,2579.7001008064517,0.10524036038306452,0.10524036038306452
1.2249209,1048.5153653708273,970.1627732204571,0.2874292,0.3966092,0.24536756,1911.2413194444443,0.08372667100694445,0.08372667100694445
0.6129103,1461.798989939507,1278.4514854568297,0.32856882,0.42008474,0.25013074,2489.0116869918697,0.12812817581300814,0.12812817581300814
0.16589148,1463.68171559638,1310.6462926523184,0.28008768,0.38892668,0.25422862,2581.7434210526317,0.11262335526315789,0.11262335526315789
0.34259054,1387.4873305306996,1044.439662014589,0.37573493,0.5089046,0.27053323,2258.380681818182,0.13738014914772728,0.13738014914772728
1.0497416,1098.079208250786,848.6071310595455,0.3351818,0.41320986,0.24615666,1903.223536036036,0.09201242257882883,0.09201242257882883
0.27539918,2245.3388486907897,1614.0545184380985,0.41267014,0.50406945,0.26963952,3885.723039215686,0.21126780790441177,0.21126780790441177
0.6198232,1717.525587361843,1527.3123418863559,0.45288363,0.46882334,0.2606185,3103.8032945736436,0.14168105014534885,0.14168105014534885
0.16599716,1997.4791372565182,1501.7990713509892,0.3425376,0.39555788,0.25019756,3433.486729452055,0.1690055115582192,0.1690055115582192
0.6962695,1528.5177947169607,1300.7495801848108,0.38404632,0.4902044,0.27047327,2633.283943965517,0.13805310479525862,0.13805310479525862
0.44643447,1456.9179760182117,1229.1320888059608,0.40449032,0.45604575,0.24786067,2601.6447368421054,0.15008223684210525,0.15008223684210525
0.6039427,1465.9869189850644,1242.052957340045,0.2789306,0.3343877,0.23839097,2713.625,0.1290859375,0.1290859375
0.24675575,1734.834038720083,1254.495814029356,0.34825474,0.40272835,0.25337568,2915.149456521739,0.15971042798913043,0.15971042798913043
0.20188119,1425.787629301866,1324.0204075070928,0.33860773,0.4765974,0.27480632,2578.8066275167785,0.11821321833053691,0.11821321833053691
0.8188889,1305.8483826399413,991.8954753467842,0.32962048,0.37717044,0.24516311,2190.636837121212,0.13641912286931818,0.13641912286931818
0.24023503,2749.886856536521,1594.9233950373368,0.34553966,0.43099234,0.2631368,4300.575657894737,0.3064710115131579,0.3064710115131579
0.17166138,1201.6865219005927,1161.6621464283867,0.31212467,0.39054713,0.23256846,2159.0,0.096375,0.096375
0.66062534,1386.177803100474,1104.5999566929556,0.40417328,0.48546937,0.26710486,2363.3563701923076,0.1608605018028846,0.1608605018028846
0.1563146,1790.2313318282895,1381.569108624889,0.34417996,0.4299636,0.26187557,3121.6299019607845,0.1578329248366013,0.1578329248366013
0.43871516,1460.3478484729462,1178.3989508427878,0.37442127,0.44079646,0.26441556,2587.0,0.14430078125,0.14430078125
0.17319565,1432.810156095983,1260.3817436602817,0.28860226,0.36112198,0.23715903,2691.2006578947367,0.12239412006578948,0.12239412006578948
1.4835818,1689.4115152330153,1278.5554438660542,0.28755423,0.33991906,0.25306547,2845.087756849315,0.1400564533390411,0.1400564533390411
0.30439776,1961.7547989228156,1342.7303564423498,0.38815475,0.47840044,0.27075806,3240.9078663793102,0.1875715584590517,0.1875715584590517
0.24919255,1403.6681819193773,1204.2262935275735,0.4005101,0.52139753,0.27225453,2690.5241935483873,0.12144814768145161,0.12144814768145161
0.20061038,1063.3442223411914,992.1499010170252,0.38044187,0.47352442,0.2663032,2024.3844696969697,0.09913589015151515,0.09913589015151515
0.117849834,1445.130866985489,1298.397517341311,0.33267206,0.40356168,0.2521977,2534.0507075471696,0.11695717865566038,0.11695717865566038
0.56763536,1345.8661354184069,1259.8423948967327,0.36750868,0.44541737,0.25612637,2342.3423423423424,0.127173071509009,0.127173071509009
0.12091385,2247.5847958320273,1938.375784630158,0.41399848,0.47988266,0.2559404,4004.131610576923,0.2534743088942308,0.2534743088942308
0.70628387,1248.1631929143643,1157.6004177055381,0.34291923,0.403289,0.24189216,2232.926324503311,0.1144647661423841,0.1144647661423841
0.16303073,1367.0439198110696,1270.7812659097094,0.30524725,0.38015315,0.24298126,2567.6577669902913,0.10962151092233009,0.10962151092233009
1.1318578,1138.5363522647638,906.8916125012382,0.29957172,0.34117016,0.22871989,1866.8402777777778,0.1043800636574074,0.1043800636574074
0.13677081,1421.9958352923472,1142.238162241173,0.34146154,0.3878678,0.24553844,2648.6695544554455,0.11869585396039604,0.11869585396039604
0.24626087,1271.0145953169988,1039.2906060790235,0.3827767,0.48544246,0.27037588,2250.399178832117,0.1252993841240876,0.1252993841240876
0.40604782,1359.9119811015967,1162.549228544081,0.34501413,0.4039287,0.26783574,2540.6387061403507,0.12854218064692982,0.12854218064692982
0.17306225,1484.6841167377113,1338.2872600967046,0.31233063,0.39330742,0.25422385,2519.847972972973,0.11325045748873874,0.11325045748873874
0.12391728,1348.2874371539485,1431.4800420297422,0.34696367,0.46561322,0.26759377,2350.657894736842,0.08955592105263158,0.08955592105263158
0.8138944,765.0943712171346,858.465517031118,0.3134455,0.38947266,0.23964396,1377.672697368421,0.059848718475877194,0.059848718475877194
0.008661698,2380.1059538001614,1843.9478210907562,0.348377,0.4767292,0.26311275,4016.4134174311926,0.266395498853211,0.266395498853211
0.23917311,1086.1676052394284,1109.0744927441451,0.42419404,0.54404056,0.2773556,1993.4630102040817,0.0903851775085034,0.0903851775085034
0.12106448,1780.194707331971,1408.9287949971592,0.33468753,0.41189426,0.25035015,3049.8853211009173,0.15825240108944955,0.15825240108944955
0.2974372,1887.655822308229,1776.3530223680343,0.30759728,0.38586912,0.24042608,3425.0146028037384,0.1837854117990654,0.1837854117990654
0.38551158,1318.2292069722778,1003.8139516558921,0.37047806,0.48344925,0.27252793,2196.3652482269504,0.13119874778368795,0.13119874778368795
0.13498972,856.0642499565892,946.4318509889468,0.29750514,0.40391877,0.25960794,1578.125,0.05747955117449664,0.05747955117449664
0.73044837,1536.332007640726,1426.52397864724,0.3824273,0.45268568,0.26662403,2749.84375,0.12996744791666667,0.12996744791666667
0.42180222,1186.1922629429248,1176.3728540109573,0.38546938,0.4936107,0.26851833,2072.1507352941176,0.09683150603991597,0.09683150603991597
