melspectrogram,spectral_centroid,spectral_bandwidth,chroma_stft,zero_crossing_rate,rms,chroma_cqt,chroma_cens,spectral_rolloff
1.5975037,1391.3870583782514,1316.4292783380424,0.43361905,0.5157388,0.2714568,2669.611565420561,0.11069837908878505,0.11069837908878505
1.0031778,901.482641391106,1143.92542284018,0.30936682,0.41489664,0.25317043,1869.68994140625,0.0506744384765625,0.0506744384765625
0.5848975,1583.3936491113875,1726.75309294164,0.331319,0.414715,0.25622085,3288.0261479591836,0.09946488360969388,0.09946488360969388
1.2809044,1510.8401280842745,1484.67908717995,0.36796921,0.46796316,0.2717359,2642.227564102564,0.12498747996794872,0.12498747996794872
0.7341699,1408.6823245468088,1516.5528288986227,0.43318865,0.56519836,0.27985466,2699.951171875,0.11017862955729167,0.11017862955729167
1.519655,1480.8509282269415,1532.9345522538647,0.3958816,0.49358582,0.2590216,2869.94154676259,0.1030378821942446,0.1030378821942446
0.35584104,1395.6652133919047,1370.2379476471153,0.38809425,0.5114695,0.27657762,2591.325431034483,0.10615486934267242,0.10615486934267242
0.76177627,1659.0222241763647,1608.6507588019529,0.36029568,0.46052092,0.2675677,3114.3927845528456,0.12976768927845528,0.12976768927845528
0.39210495,1675.8024922406016,1604.215758266795,0.33660284,0.44698295,0.2672373,3624.859234234234,0.11174602336711711,0.11174602336711711
3.1303096,1771.3388449106537,1459.4111705235275,0.43852204,0.5856464,0.27812618,3143.6298076923076,0.15178973858173078,0.15178973858173078
1.7682949,1539.8667729737156,1588.0353151058455,0.37879547,0.50191975,0.26901805,3059.343434343434,0.11248224431818182,0.11248224431818182
0.26757732,1859.343381887259,1568.8090650778456,0.35522297,0.4545013,0.26441643,3376.0416666666665,0.14657796223958333,0.14657796223958333
0.316962,2295.0042850615105,1830.2991749636021,0.2783484,0.33349502,0.22346473,4264.532342657342,0.16937896088286714,0.16937896088286714
0.13199675,1699.390873626844,1697.6791368051709,0.37972298,0.46454343,0.2608552,3236.62961409396,0.12659264890939598,0.12659264890939598
0.3745284,1882.869801229423,1633.0163041996302,0.3763362,0.4568964,0.27593556,3682.2690217391305,0.16072520380434782,0.16072520380434782
0.4512745,964.3494884607395,1228.808238891263,0.29764518,0.36645755,0.231537,2002.6578608247423,0.05372100515463918,0.05372100515463918
1.941395,1068.882179176909,1167.7150944670243,0.4106817,0.49990192,0.26286227,1945.3125,0.06857860331632654,0.06857860331632654
0.25395775,1764.7574306041734,1624.2185605264492,0.39217564,0.51517594,0.27059045,3476.2347027972028,0.13653094951923078,0.13653094951923078
0.21056266,1067.4030525792168,999.1988237678736,0.35588092,0.43284062,0.24430968,1977.6041666666667,0.08614501953125,0.08614501953125
0.7676233,1331.6573763037263,1388.6369313674827,0.33909824,0.40058783,0.24107951,2615.4767335766423,0.08871393134124088,0.08871393134124088
0.710425,991.3772457942126,1227.6415267524872,0.2682872,0.37010932,0.23269491,1898.8655821917807,0.05793156035958904,0.05793156035958904
0.8045681,1931.2448193803912,1464.8540666332601,0.4350339,0.57095456,0.27947673,3395.9803427419356,0.19658045614919356,0.19658045614919356
1.3995457,1487.6044659964184,1544.5587166880334,0.35479155,0.45361772,0.26004162,2834.375,0.09762517755681818,0.09762517755681818
0.2740629,1796.4917206480106,1605.6459150194044,0.3353925,0.42651394,0.2577518,3334.437086092715,0.1255626552152318,0.1255626552152318
3.3798332,2312.443824631129,1818.965856057855,0.39526784,0.4134209,0.24634056,4207.735655737705,0.18382988601434427,0.18382988601434427
0.27309155,1743.0913740808523,1745.96045968493,0.35840282,0.4906768,0.26713493,3482.96875,0.1206640625,0.1206640625
0.41982102,1132.4424723991742,1400.7253658953662,0.26489657,0.32862628,0.22995932,2199.3215460526317,0.05748548005756579,0.05748548005756579
2.9174073,1835.0955363454761,1729.4013163165803,0.2909478,0.36594725,0.22232114,3675.096649484536,0.10738663820876289,0.10738663820876289
2.6903977,1606.4645277537472,1707.3353778573166,0.3278566,0.4116745,0.23961398,3335.546875,0.0855126953125,0.0855126953125
2.7750194,1489.8755218230501,1642.010624449545,0.31606564,0.3717318,0.23454182,3018.6353211009173,0.08475935349770643,0.08475935349770643
0.023130955,1725.769844260592,1618.6606490707254,0.3919389,0.46613038,0.25975302,3302.3290094339623,0.12459463443396226,0.12459463443396226
0.8242883,1469.9744632314812,1398.2902039166993,0.33667585,0.42999363,0.2513799,2678.546989051095,0.1064952098540146,0.1064952098540146
6.160728,1158.636178228182,1365.5591555937935,0.30900806,0.38471404,0.24426846,2317.989864864865,0.0682933910472973,0.0682933910472973
3.6221397,1295.4767247265122,1176.338559627659,0.35000902,0.45891947,0.2548586,2624.468537414966,0.1081858524659864,0.1081858524659864
1.5012373,1843.8689344603497,1685.2665525043465,0.32854074,0.43707332,0.26699796,3491.892688679245,0.12262769015330188,0.12262769015330188
4.017192,666.9015892032232,869.2657375760683,0.33130497,0.3785696,0.236611,1140.625,0.046252329415137614,0.046252329415137614
11.574182,1224.6074801262012,879.6456177283136,0.3490428,0.48717204,0.27673188,2148.0263157894738,0.11932480126096491,0.11932480126096491
0.5404059,1825.364134474721,1843.0079212552298,0.38469723,0.38141155,0.24651039,3690.940366972477,0.12104895355504587,0.12104895355504587
1.0207602,1995.903801458871,1790.1257531421918,0.32116607,0.49451628,0.27795774,3913.896276595745,0.13878615359042554,0.13878615359042554
1.6530051,1114.4482342014885,1364.2165214190095,0.36077836,0.43677253,0.2636197,2131.8975225225226,0.07430232967342343,0.07430232967342343
0.53477246,1233.4553232234286,1430.3931255864466,0.39556286,0.51733184,0.27465388,2318.6487268518517,0.07810691550925926,0.07810691550925926
0.21011645,2113.1005724525075,1725.9103029495109,0.3408702,0.41805142,0.24345338,3884.165846456693,0.16142885703740156,0.16142885703740156
2.182056,1349.2850888525059,1323.5607690559134,0.37420744,0.5105626,0.27217126,2430.8197463768115,0.10308041779891304,0.10308041779891304
1.8212733,1297.0982820385238,1368.038918724834,0.35652596,0.41969928,0.2651226,2547.1825787401576,0.09110866756889764,0.09110866756889764
0.05466794,1567.0115454528432,1537.5812629980894,0.35671365,0.47546592,0.269536,2940.17094017094,0.1160022702991453,0.1160022702991453
0.39717776,1712.8588723781538,1590.5745309054519,0.43028426,0.527147,0.27597335,3217.566287878788,0.12733289930555555,0.12733289930555555
0.21159942,1462.3422917285448,1412.6574223663922,0.3817836,0.5071646,0.27600312,2768.1587837837837,0.10724151886261261,0.10724151886261261
1.7892114,1803.610035575238,1693.2974869301354,0.3058379,0.3950455,0.24158116,3450.31524122807,0.11565840871710527,0.11565840871710527
0.51722103,1977.9386270681111,1790.8561405878127,0.39657095,0.47569638,0.271276,3802.664118705036,0.17101436038669066,0.17101436038669066
0.54912853,1601.0229666217188,1630.081016284059,0.33440658,0.42179176,0.25580242,3200.428650442478,0.10821695243362832,0.10821695243362832
0.29379392,2322.08206578297,1978.0143398603834,0.32519135,0.3493318,0.24487674,4711.401608910891,0.15452409498762376,0.15452409498762376
1.6576415,1635.5691847983837,1481.144782661815,0.36648977,0.4782526,0.27616265,2916.400098425197,0.13014425442913385,0.13014425442913385
0.34502274,1537.9150516902937,1486.6283552087507,0.314358,0.44249755,0.2677849,2858.816964285714,0.10739696269132654,0.10739696269132654
1.7279865,1506.591424108831,1403.1439897246512,0.38931364,0.52069366,0.27312243,3051.8577755905512,0.12218180979330709,0.12218180979330709
1.0466868,1906.9338433824323,1636.2129332292202,0.4024572,0.45036444,0.25690135,3317.81005859375,0.1611785888671875,0.1611785888671875
0.2343322,1880.1302565193148,1694.1562767294197,0.4040254,0.5299858,0.27585077,3626.5859962406016,0.14673402255639098,0.14673402255639098
0.28658798,1498.5589203249606,1382.6745541482903,0.35543823,0.42646152,0.26588887,2723.2983732876714,0.1145052975171233,0.1145052975171233
2.6856065,1072.2801784783226,1166.0418600157066,0.32268453,0.40829813,0.26231176,2226.204675572519,0.08068940839694656,0.08068940839694656
0.20745125,1381.0693509360526,1413.9558853719848,0.31080237,0.40689677,0.25888297,2531.9161821705425,0.09828079578488372,0.09828079578488372
0.6653401,2311.36345484928,1847.5561004529272,0.30263564,0.42566285,0.2548861,4403.867464539007,0.17123088430851063,0.17123088430851063
1.6909807,1207.721551483273,1311.3585261628543,0.3591298,0.4153421,0.25893337,2201.763731060606,0.09420498934659091,0.09420498934659091
0.104755215,1999.0477181744475,1697.7392004961223,0.3501576,0.4094129,0.24711089,3623.8182773109243,0.14680852809873948,0.14680852809873948
0.16494584,1396.9800532067743,1650.5272045745257,0.44194523,0.43923935,0.25423735,2775.904605263158,0.083984375,0.083984375
2.7999995,798.9515882174298,846.2701832982706,0.38314822,0.4916082,0.2719953,1403.5,0.06590234375,0.06590234375
2.3346486,1720.788357172524,1689.5361540426732,0.3528284,0.3994829,0.24307369,3391.087582236842,0.10939106188322369,0.10939106188322369
5.142171,1804.749425421867,1732.3606738858075,0.45357332,0.49191597,0.26972562,3751.499368686869,0.12194207702020202,0.12194207702020202
2.138655,1898.1254968545163,1686.4853008668974,0.4441638,0.51220727,0.2790478,3770.535714285714,0.15137765066964284,0.15137765066964284
1.1526053,1852.1934684393843,1716.647959795771,0.4270359,0.48071724,0.2697267,3701.622596153846,0.13831035907451922,0.13831035907451922
0.809519,963.4965409280384,1281.8248182580435,0.26532698,0.37033284,0.25650173,1840.3003246753246,0.04890739143668831,0.04890739143668831
0.289985,1853.997436025264,1511.7894134963576,0.36183134,0.45799604,0.26458755,3320.98388671875,0.143707275390625,0.143707275390625
0.33304164,1269.0535175334471,1426.6433387643003,0.35106865,0.42332113,0.26807597,2410.218253968254,0.07796223958333333,0.07796223958333333
0.5388908,1425.2959871376145,1382.6387915865957,0.40990168,0.52070373,0.2641492,2566.9090346534654,0.11282681002475248,0.11282681002475248
0.6381142,950.9141969797853,1226.4018424803246,0.3048502,0.4076632,0.25038922,1767.780172413793,0.052022999730603446,0.052022999730603446
0.117613755,1415.788592305336,1418.9506322227244,0.3912701,0.43912548,0.26437616,2672.785194174757,0.10265283677184465,0.10265283677184465
3.8361132,1990.3458930900015,1688.9863789948474,0.3804019,0.4341415,0.24952573,3876.2826492537315,0.13924396571828357,0.13924396571828357
0.4398954,1576.080205588636,1676.2084204089897,0.42210054,0.410343,0.25631085,3091.09477124183,0.10575597426470588,0.10575597426470588
0.7040925,1360.7524632924294,1326.2261309767582,0.3263054,0.42985502,0.26147968,2403.268914473684,0.11155941611842106,0.11155941611842106
0.45591938,1688.9827469241472,1730.8205277715458,0.39288697,0.45411706,0.26177198,3188.96484375,0.12166595458984375,0.12166595458984375
1.3542128,1622.2547897877892,1708.3190638288143,0.35184634,0.4563135,0.25187948,3281.3313802083335,0.09503682454427083,0.09503682454427083
0.3651021,1724.0292544172,1520.0444132462958,0.4678995,0.52378327,0.2755385,3400.9667266187053,0.12984065872302158,0.12984065872302158
0.11710639,2260.874432879575,1844.0969026198961,0.31417775,0.37077287,0.23680373,4268.8669217687075,0.15871465773809523,0.15871465773809523
0.3702133,1566.6032736262193,1484.3177039123514,0.31285617,0.42675376,0.26083907,2899.0885416666665,0.11268898292824074,0.11268898292824074
3.6958404,801.6106599918295,902.0960942917724,0.31678328,0.3996981,0.25499934,1536.9698660714287,0.05522809709821429,0.05522809709821429
0.7092826,1590.9747579371779,1455.6911795889132,0.38763002,0.45355394,0.27017048,2941.675646551724,0.11166908001077586,0.11166908001077586
0.12881628,1052.37718731931,1256.924823902757,0.39770848,0.53117716,0.27282754,1980.1809210526317,0.07193667763157895,0.07193667763157895
2.0000548,792.4335437595516,1042.737727908961,0.38942912,0.46952593,0.26344153,1399.4039948453608,0.04730790914948454,0.04730790914948454
1.1093204,1419.4836147823191,1385.2179624819519,0.40990075,0.5073424,0.27153718,2589.21875,0.1124755859375,0.1124755859375
3.0364342,902.8192109286628,992.81531296114,0.3315657,0.42565355,0.26581025,1713.2393973214287,0.06652396065848214,0.06652396065848214
0.22606225,1789.6826583776372,1553.2900293795878,0.31617734,0.4062759,0.260273,3401.654411764706,0.13062138918067226,0.13062138918067226
0.49939477,1202.9216143416752,1445.093884260623,0.28933284,0.38951248,0.24216428,2340.3734110169494,0.0694476628707627,0.0694476628707627
2.6310656,967.6684863847622,1075.705375500031,0.34375995,0.41312906,0.2522714,1930.0820707070707,0.06773792613636363,0.06773792613636363
0.9422588,1699.2605207839708,1628.7261545189042,0.3483908,0.42826003,0.2680078,3180.699190647482,0.13222937275179855,0.13222937275179855
1.7749281,1280.8759323828974,1209.2029609140386,0.35108176,0.47608873,0.25875983,2303.5960477941176,0.09736902573529412,0.09736902573529412
0.022029173,2256.1996934751464,1778.9852666111422,0.40908247,0.46704838,0.25199908,4117.838541666667,0.18974699797453703,0.18974699797453703
2.486221,1910.5847262036652,1701.654230775343,0.3721165,0.4077341,0.24666095,3547.1117424242425,0.12694326073232323,0.12694326073232323
17.679565,917.9124369953478,781.5206644755282,0.3064941,0.44536904,0.26191497,1643.6820652173913,0.07630986752717392,0.07630986752717392
1.0006405,1706.3791418064022,1629.7912411103912,0.4169091,0.44244638,0.25986582,3379.125,0.12216796875,0.12216796875
0.21133517,1098.5110504316058,1383.7550389075795,0.31677094,0.42106467,0.25227636,2150.090144230769,0.05617581881009615,0.05617581881009615
1.3733613,1256.9465874946989,1320.4966820728605,0.41541696,0.49434623,0.27176556,2569.9835526315787,0.09328227796052632,0.09328227796052632
3.5414805,1279.3378288853803,1252.9955574202486,0.38088298,0.53971857,0.2771808,2300.35400390625,0.10211181640625,0.10211181640625
2.5238311,1630.6741899889112,1686.148277160487,0.352836,0.41256618,0.24675982,3212.27297008547,0.10262252938034189,0.10262252938034189
0.6366646,1340.9881448047902,1325.6487874092984,0.37056088,0.48114824,0.27386582,2303.7405303030305,0.1138916015625,0.1138916015625
0.9953768,1546.3594780274939,1624.8179840645994,0.38883266,0.48782873,0.27401122,2838.6479591836733,0.11923529177295919,0.11923529177295919
0.71239805,1308.9077497690282,1447.2984492373096,0.39850718,0.44384035,0.25805208,2449.2924528301887,0.08945220371462265,0.08945220371462265
0.65079004,1971.879142933049,1860.0839833868636,0.3153839,0.475088,0.2676303,3858.1957547169814,0.1606905955188679,0.1606905955188679
0.1748627,1812.5267965009778,1575.0083986353332,0.38543728,0.5140261,0.27424076,3317.0833333333335,0.148486328125,0.148486328125
0.95312214,1388.512705906671,1572.7766716427475,0.39019248,0.38925833,0.24077798,2791.529605263158,0.09292763157894737,0.09292763157894737
0.56993824,1531.9833255217916,1669.9201639941914,0.40340257,0.37472954,0.24941443,2808.189655172414,0.1042101629849138,0.1042101629849138
0.6946051,1547.4121776425704,1454.2032354049581,0.34124866,0.43470252,0.25284034,2923.25,0.1144765625,0.1144765625
0.23250826,1863.9496085384244,1574.9249348710644,0.2930522,0.36017337,0.23734067,3325.8568548387098,0.13088772681451613,0.13088772681451613
1.0327673,2007.4472489082732,1825.973311500801,0.37815255,0.4720475,0.2740821,3902.416087962963,0.15065737123842593,0.15065737123842593
0.14626814,1981.7181689750046,1636.6578227936316,0.39833188,0.48308977,0.25356397,3626.375,0.17829296875,0.17829296875
1.1766461,1915.6556088289033,1660.899147927061,0.33302194,0.45126918,0.27146944,3528.664568345324,0.14611201663669066,0.14611201663669066
5.934405,1472.832993506172,1624.698245412047,0.34401143,0.44265458,0.26284444,3065.4560810810813,0.09721635698198199,0.09721635698198199
0.099396825,1752.7919160347897,1518.8044636683744,0.37276867,0.43615723,0.26553798,3273.74751984127,0.13740466889880953,0.13740466889880953
2.3596475,1617.750945280174,1734.7779376600006,0.3734076,0.47478294,0.2630366,3227.6095360824743,0.1065661243556701,0.1065661243556701
0.332061,1510.948602005575,1447.9168102986137,0.34004128,0.4460478,0.2702044,2899.161837748344,0.0990143832781457,0.0990143832781457
2.5786011,1852.4221904053895,1722.9641767200103,0.43024504,0.48461273,0.2612047,3696.875,0.12833426339285714,0.12833426339285714
3.3456876,919.6878050092196,1006.827686531439,0.37881958,0.4577735,0.26411742,1934.398854961832,0.06226517771946565,0.06226517771946565
0.42179146,1415.0185869856637,1423.3314380885504,0.35783473,0.45117232,0.2588161,2726.161858974359,0.11121961805555555,0.11121961805555555
0.49223056,1371.3156134698,1553.7953104959136,0.3670907,0.43600616,0.25760952,2754.3676181102364,0.07657941683070867,0.07657941683070867
1.2381512,1731.7144296831539,1548.0770174606328,0.31822532,0.38370663,0.23340484,3191.0564365671644,0.1250947411380597,0.1250947411380597
3.099537,1044.360337914075,1301.8176087203622,0.3511579,0.40372363,0.25944766,2002.197265625,0.06305313110351562,0.06305313110351562
1.5688933,1763.9754602159092,1644.9782375342488,0.41747645,0.47646204,0.26687977,3441.5137614678897,0.1320464807912844,0.1320464807912844
0.83803964,1078.8051682885225,1339.1626744400642,0.2686108,0.35215288,0.2425889,2016.330295138889,0.061177571614583336,0.061177571614583336
3.4884753,1136.9163186680069,1385.856324040509,0.35423607,0.43642592,0.26285484,2080.0403225806454,0.08277154737903226,0.08277154737903226
0.16397473,1922.1766024112515,1757.657340105535,0.29307464,0.3785731,0.24481665,3741.279069767442,0.12230499031007752,0.12230499031007752
0.04673494,1884.5176963644826,1705.2212019052388,0.3981534,0.49856582,0.2697606,3574.75,0.13805859375,0.13805859375
1.0397036,1910.8708137632686,1821.2414057328253,0.31470588,0.46089682,0.26566404,3781.5393518518517,0.12583188657407407,0.12583188657407407
0.49355403,1233.7552762266096,1419.701880996553,0.2885354,0.39435807,0.24808139,2369.6676587301586,0.0745210193452381,0.0745210193452381
0.6908366,2035.8305380703184,1771.5862516578184,0.40058374,0.47241664,0.26175725,3833.914118705036,0.1560251798561151,0.1560251798561151
1.5323982,1417.6653553310484,1448.0851275604743,0.40325058,0.5097753,0.27661702,2636.386846405229,0.10695274203431372,0.10695274203431372
3.063711,1840.479802247323,1361.9893439829107,0.3890967,0.4621863,0.27450117,3083.611641221374,0.16659708969465647,0.16659708969465647
0.9249733,1632.5938987772213,1716.3177958363963,0.39226085,0.47278124,0.27024433,3234.6726190476193,0.11661086309523809,0.11661086309523809
0.11335138,1421.4023283755125,1667.5686809865886,0.36643556,0.43059662,0.26973537,2883.3165322580644,0.0901304183467742,0.0901304183467742
0.33469722,1677.272325170431,1504.6634339866125,0.40090752,0.5345605,0.27865484,3340.528350515464,0.13125201353092783,0.13125201353092783
0.7783902,1100.5336966747457,1362.6609048468201,0.30352294,0.40352446,0.25067404,2139.559659090909,0.06104625355113636,0.06104625355113636
2.445542,1130.8314303129973,1113.1955108990035,0.3426294,0.45006076,0.25823084,1969.6875,0.09330403645833334,0.09330403645833334
1.4557649,2018.7307275202188,1778.9818599981809,0.40896958,0.5202262,0.27148557,3786.6967429577467,0.16976026078345072,0.16976026078345072
1.3456783,2001.7937332127617,1701.810238135651,0.5037489,0.49890763,0.27017167,3730.4300742574255,0.17727993502475248,0.17727993502475248
0.17609727,1590.7029567374204,1631.9195171841293,0.41349617,0.50605845,0.26904202,3130.1207983193276,0.11550108324579832,0.11550108324579832
2.254639,1693.099178746967,1750.6740013395797,0.34735182,0.37876013,0.23631525,3371.6920045045044,0.10576787725225226,0.10576787725225226
0.2930943,1343.6982992661162,1384.028146062508,0.3528339,0.4477851,0.26235926,2616.2044701986756,0.10317285802980132,0.10317285802980132
1.1126355,1545.8510833987466,1405.0935159319574,0.3619966,0.4258854,0.25949052,2833.1766917293235,0.11127672697368421,0.11127672697368421
0.7323274,1645.7338238077803,1516.0689812923015,0.35037822,0.4003297,0.2410365,3112.5252016129034,0.11677403603830645,0.11677403603830645
0.18193687,1480.4898996043883,1434.0002658548915,0.3236715,0.4109106,0.259476,2777.634297520661,0.10072717587809918,0.10072717587809918
1.378828,1004.7548793844516,1156.561156391209,0.3293633,0.3384297,0.2406842,1709.0386284722222,0.06729804144965278,0.06729804144965278
0.82543576,1145.8244585252498,1297.7176650118868,0.33402225,0.38181964,0.24299899,2139.2045454545455,0.07092184271694214,0.07092184271694214
0.54848593,1497.2612673324572,1534.4237050030488,0.361283,0.46558285,0.26599124,2885.0446428571427,0.10776244091386554,0.10776244091386554
0.14156857,1670.664370924911,1606.0790223913828,0.41023892,0.4929938,0.26272652,3262.8959760273974,0.11579288848458905,0.11579288848458905
1.4202183,1859.5030558572612,1562.7499241703397,0.41038468,0.51142293,0.2739361,3462.6116071428573,0.15718732561383927,0.15718732561383927
0.33159143,1627.947842774506,1469.4240224958005,0.37295058,0.45442423,0.2644901,2975.7543103448274,0.12185142780172414,0.12185142780172414
0.842289,900.0093526780747,1225.7443966561677,0.271809,0.40767938,0.23881401,1703.2844387755101,0.046999561543367346,0.046999561543367346
0.19657123,2167.572594664132,1647.1593433283813,0.37007502,0.44781545,0.26271525,3774.39990942029,0.1799139492753623,0.1799139492753623
0.26752135,1090.966765280233,1324.4393206118577,0.32565835,0.38301453,0.23129901,2179.181134259259,0.06476508246527778,0.06476508246527778
1.01725,1575.4403840130217,1598.384597753122,0.4117491,0.50252485,0.27267393,2950.8341165413535,0.11522336113721804,0.11522336113721804
1.9666423,1589.7980354744627,1539.1230023015808,0.3568497,0.44648838,0.25549483,3026.268115942029,0.11404905457427536,0.11404905457427536
1.3061281,1228.5106865994628,1445.1425242032883,0.3334497,0.44529268,0.26499122,2340.5192669172934,0.07192786654135339,0.07192786654135339
1.1146135,2013.3969695041176,1902.211806488827,0.35992968,0.45859605,0.26961428,3955.859375,0.14957798549107143,0.14957798549107143
0.5027955,1101.7992570271783,1377.5402648559605,0.3160399,0.41426665,0.25492805,2185.7580236486488,0.0575611011402027,0.0575611011402027
1.4833727,1224.5490452784095,1317.9886970961131,0.4132212,0.5206871,0.2739581,2562.7741228070176,0.08950109649122807,0.08950109649122807
2.4489748,951.9574862434758,1038.8418498894189,0.34886485,0.47117507,0.26328826,1812.3289233576643,0.07107878079379562,0.07107878079379562
2.2341356,789.4423435345726,982.9496282214963,0.3605507,0.42270258,0.24462022,1379.6875,0.051589133522727273,0.051589133522727273
0.80375856,1168.49889004199,1413.6025226557272,0.29011664,0.3784501,0.25251415,2195.447198275862,0.058172817887931036,0.058172817887931036
2.664293,1177.3040715892303,1231.2041972804523,0.32304758,0.42057636,0.2488289,2282.277960526316,0.08752655564692982,0.08752655564692982
0.41133082,2091.380593784137,1748.914992041138,0.30353895,0.35419583,0.23454793,3932.9369469026547,0.1412515555862832,0.1412515555862832
0.11845001,1581.4024656266886,1496.0362710467582,0.350409,0.4430575,0.26910484,2897.0734126984125,0.13623434399801587,0.13623434399801587
1.9426832,2234.97493076617,1734.8721457745778,0.32913864,0.4510703,0.26924235,4047.6912313432836,0.1967226854011194,0.1967226854011194
0.29202917,1853.094689205293,1633.4938381642512,0.31433034,0.45988622,0.2723512,3538.9242256637167,0.1386373064159292,0.1386373064159292
1.0914785,1217.6869748508027,1343.1633359981802,0.39385825,0.36708647,0.23782896,2219.4266732283463,0.08075479822834646,0.08075479822834646
2.516851,2038.748250956273,1856.5022991727672,0.35049227,0.35155982,0.22751692,4095.5188679245284,0.15519512824292453,0.15519512824292453
15.326753,1203.1341242768008,859.7780204145125,0.3607774,0.5143679,0.2715458,2100.8152173913045,0.11932744565217392,0.11932744565217392
0.86365867,1648.6934322522911,1385.783746793218,0.33125842,0.42906094,0.25678694,2905.6689049586776,0.13830465521694216,0.13830465521694216
0.5038504,1595.9939220089025,1662.1073311019506,0.397829,0.4191895,0.25706035,3272.6190476190477,0.09260602678571428,0.09260602678571428
2.08852,1178.3058684926755,1199.5873885917626,0.39426756,0.5102714,0.27460566,2149.276859504132,0.08977514850206611,0.08977514850206611
0.46326658,1329.1095898597735,1386.4026180509313,0.44367892,0.56602734,0.27801508,2794.3782216494847,0.08872120650773196,0.08872120650773196
0.38927725,1853.792921759145,1552.9339154818836,0.3531915,0.46524873,0.2714366,3387.75634765625,0.13092422485351562,0.13092422485351562
0.43335128,1676.152904930044,1843.7251275508381,0.364657,0.46821305,0.25911304,3643.9879966887415,0.10343478373344371,0.10343478373344371
2.3570435,1041.397268428436,1207.7620894393815,0.42755786,0.50193757,0.2651267,1956.5243320610687,0.06334983301526717,0.06334983301526717
